"I_D"	"FLAG_TSUNAMI"	"YEAR"	"MONTH"	"DAY"	"HOUR"	"MINUTE"	"SECOND"	"FOCAL_DEPTH"	"EQ_MAG_MW"	"EQ_MAG_MS"	"Max.Richter"	"EQ_MAG_MB"	"EQ_MAG_ML"	"EQ_MAG_MFA"	"EQ_MAG_UNK"	"INTENSITY"	"COUNTRY"	"STATE"	"LOCATION_NAME"	"LATITUDE"	"LONGITUDE"	"REGION_CODE"	"DEATHS"	"DEATHS_DESCRIPTION"	"MISSING"	"MISSING_DESCRIPTION"	"INJURIES"	"INJURIES_DESCRIPTION"	"DAMAGE_MILLIONS_DOLLARS"	"DAMAGE_DESCRIPTION"	"HOUSES_DESTROYED"	"HOUSES_DESTROYED_DESCRIPTION"	"HOUSES_DAMAGED"	"HOUSES_DAMAGED_DESCRIPTION"	"TOTAL_DEATHS"	"TOTAL_DEATHS_DESCRIPTION"	"TOTAL_MISSING"	"TOTAL_MISSING_DESCRIPTION"	"TOTAL_INJURIES"	"TOTAL_INJURIES_DESCRIPTION"	"TOTAL_DAMAGE_MILLIONS_DOLLARS"	"TOTAL_DAMAGE_DESCRIPTION"	"TOTAL_HOUSES_DESTROYED"	"TOTAL_HOUSES_DESTROYED_DESCRIPTION"	"TOTAL_HOUSES_DAMAGED"	"TOTAL_HOUSES_DAMAGED_DESCRIPTION"
3395	"Tsu"	1929	6	13	9	24	34	NA	NA	7.2	7.2	NA	NA	NA	NA	10	"PHILIPPINES"	""	"PHILIPPINES:  MINDANAO:  HINATUAN,EBRO"	8.5	127	170	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	3	NA	NA
3396	"Tsu"	1929	6	16	22	47	32	NA	NA	7.5	7.5	NA	NA	NA	NA	NA	"NEW ZEALAND"	""	"NEW ZEALAND:  SOUTH ISLAND"	-41.75	172.25	170	17	1	NA	NA	NA	NA	NA	2	NA	3	NA	NA	17	1	NA	NA	NA	NA	NA	2	NA	3	NA	NA
6518	"Tsu"	1929	8	12	11	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"NY"	"NEW YORK:  ATTICA"	42.9	-78.3	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3403	"Tsu"	1929	11	18	20	32	NA	18	7.2	NA	7.2	NA	NA	NA	NA	6	"CANADA"	""	"CANADA:  GRAND BANKS"	44.69	-56	150	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	28	1	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
8000	"Tsu"	1930	1	3	NA	NA	NA	NA	NA	5.5	5.5	NA	NA	NA	NA	7	"CHINA"	""	"CHINA:  JIANGSU PROVINCE"	32.2	119.4	30	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	1	NA	NA	NA	NA
8184	"Tsu"	1930	2	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"SPAIN"	""	"SPAIN:  OFF SOUTHERN COAST"	36	-3	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3409	"Tsu"	1930	5	5	13	45	58	NA	NA	NA	7.3	NA	7.3	NA	NA	9	"MYANMAR (BURMA)"	""	"MYANMAR (BURMA):  PEGU, RANGOON"	17.3	96.5	60	500	3	NA	NA	NA	NA	NA	3	NA	3	NA	3	500	3	NA	NA	NA	NA	NA	3	NA	3	NA	NA
6085	"Tsu"	1930	6	19	13	7	27	33	NA	6	6	NA	NA	NA	NA	NA	"INDONESIA"	""	"JAVA-S. JAVA SEA"	-5.6	105.3	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6086	"Tsu"	1930	7	19	15	20	12	100	NA	6.5	6.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"S. JAVA SEA"	-9.3	114.3	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6619	"Tsu"	1930	8	31	0	40	38	15	NA	5.2	5.2	NA	NA	NA	NA	7	"USA"	"CA"	"CALIFORNIA:  SOUTHERN"	34.03	-118.643	150	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6087	"Tsu"	1930	9	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	"INDONESIA"	""	"INDONESIA:  AMURANG ISLAND"	1.2	124.57	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6088	"Tsu"	1930	9	30	21	20	45	33	NA	7	7	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"BISMARCK SEA"	-4.5	146	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3426	"Tsu"	1930	10	30	7	13	10	NA	NA	5.9	5.9	NA	NA	NA	NA	9	"ITALY"	""	"ITALY:  SENIGALLIA"	43.667	13.267	130	18	1	NA	NA	NA	NA	NA	3	NA	3	NA	NA	18	1	NA	NA	NA	NA	NA	3	NA	3	NA	NA
8188	"Tsu"	1930	11	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"KENYA"	""	"MONGOLIA"	-4.05	39.667	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6090	"Tsu"	1930	12	23	21	35	36	33	NA	6.5	6.5	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"BISMARCK SEA"	-1.3	144.3	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	1	NA	NA	NA	NA	NA	1	56	2	NA	NA
6091	"Tsu"	1930	12	29	8	26	24	NA	NA	6	6	NA	NA	NA	NA	NA	"CHILE"	""	"CHILE:  NORTHERN"	-28.5	-71	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3450	"Tsu"	1931	2	2	22	46	42	10	NA	7.8	7.8	NA	NA	NA	NA	9	"NEW ZEALAND"	""	"NEW ZEALAND:  HAWKE BAY"	-39.5	177	170	256	3	2	1	400	3	25	4	NA	NA	NA	NA	256	3	2	1	400	3	25	4	NA	NA	NA	NA
6092	"Tsu"	1931	2	13	1	27	16	NA	NA	7.1	7.1	NA	NA	NA	NA	NA	"NEW ZEALAND"	""	"NEW ZEALAND:  N"	-39.5	177	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6319	"Tsu"	1931	2	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"NEW ZEALAND"	""	"NEW ZEALAND:  N"	-39.5	177	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3457	"Tsu"	1931	3	9	3	48	NA	60	NA	NA	7.7	NA	NA	NA	7.7	NA	"JAPAN"	""	"JAPAN:  NEAR E COAST HONSHU"	40.5	142.5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6093	"Tsu"	1931	3	18	8	2	23	33	NA	7.1	7.1	NA	NA	NA	NA	NA	"CHILE"	""	"CENTRAL CHILE"	-32.5	-72	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7458	"Tsu"	1931	8	7	2	11	44.2	35	7	7.1	7.1	6.9	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  BISMARCK SEA"	-3.417	142.077	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6320	"Tsu"	1931	9	25	5	59	44	NA	NA	7.4	7.4	NA	NA	NA	NA	8	"INDONESIA"	""	"SW. SUMATRA"	-5	102.75	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
3476	"Tsu"	1931	10	3	19	13	20.8	35	7.8	7.9	7.9	NA	NA	NA	NA	NA	"SOLOMON ISLANDS"	""	"SOLOMON ISLANDS:  SAN CRISTOBAL ISLAND"	-10.932	161.016	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	50	1	NA	NA	NA	NA	NA	3	NA	3	NA	NA
3480	"Tsu"	1931	11	2	10	2	NA	60	NA	NA	7.5	NA	NA	NA	7.5	NA	"JAPAN"	""	"JAPAN:  KYUSHU"	32	131.5	30	1	1	NA	NA	NA	NA	NA	NA	14	1	NA	NA	1	1	NA	NA	NA	NA	NA	NA	14	1	NA	NA
3484	"Tsu"	1932	2	3	6	16	NA	NA	NA	NA	5.4	NA	NA	NA	5.4	NA	"CUBA"	""	"CUBA: SANTIAGO DE CUBA"	20	-75.8	90	8	1	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3492	"Tsu"	1932	6	3	10	36	50	60	8.1	8.2	8.2	NA	NA	NA	NA	10	"MEXICO"	""	"MEXICO:  NEAR COAST OF JALISCO"	19.5	-104.25	150	400	3	NA	NA	120	3	NA	3	NA	3	NA	NA	400	3	NA	NA	120	3	NA	3	NA	3	NA	NA
3496	"Tsu"	1932	6	18	10	12	10	50	NA	7.8	7.8	NA	NA	NA	NA	10	"MEXICO"	""	"MEXICO:  CENTRAL, COLIMA"	19.5	-103.5	150	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
3497	"Tsu"	1932	6	22	12	59	24	NA	NA	6.9	6.9	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO:  CENTRAL"	19	-104.5	150	NA	NA	NA	NA	NA	NA	NA	3	400	3	NA	NA	75	2	NA	NA	100	2	NA	3	NA	3	NA	NA
6094	"Tsu"	1932	9	9	13	38	52	17	NA	NA	NA	NA	NA	NA	NA	7	"INDONESIA"	""	"INDONESIA:  AMBON ISLAND, CERAM ISLAND"	-3.57	128.35	170	NA	NA	NA	NA	NA	NA	NA	3	73	2	NA	3	NA	NA	NA	NA	NA	NA	NA	2	73	2	NA	3
6095	"Tsu"	1932	9	15	13	54	54	NA	NA	6.8	6.8	NA	NA	NA	NA	NA	"NEW ZEALAND"	""	"NEW ZEALAND:  GISBORNE, WAIROA"	-39	177.5	170	NA	NA	NA	NA	5	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	5	1	NA	2	NA	2	NA	NA
3502	"Tsu"	1932	9	26	19	20	42	40	NA	7.2	7.2	NA	NA	NA	NA	10	"GREECE"	""	"GREECE: HIERISSOS-STRANTONION (CHALKIDIKI)"	39.8	23.8	130	491	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6096	"Tsu"	1932	11	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"VENEZUELA"	""	"VENEZUELA: CUMANA"	10.5	-64.2	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6639	"Tsu"	1932	11	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"USA"	"NY"	"NEW YORK:  WILLETTS POINT"	NA	NA	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3508	"Tsu"	1933	2	23	8	9	12	40	NA	7.6	7.6	NA	NA	NA	NA	NA	"CHILE"	""	"CHILE"	-20	-71	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3512	"Tsu"	1933	3	2	17	30	54	10	8.4	8.5	8.5	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  SANRIKU"	39.1	144.7	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	3022	4	NA	NA	NA	NA	NA	4	6000	4	NA	NA
3516	"Tsu"	1933	3	11	1	54	7.8	16	NA	NA	6.3	NA	6.3	NA	NA	9	"USA"	"CA"	"CALIFORNIA:  LONG BEACH"	33.62	-117.97	150	120	3	NA	NA	NA	NA	40	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3518	"Tsu"	1933	4	23	5	57	NA	16	NA	NA	6.4	NA	NA	NA	6.4	10	"GREECE"	""	"GREECE:  DODECANESE ISLANDS"	36.8	27.2	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6098	"Tsu"	1933	6	18	21	37	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"SANRIKU, JAPAN"	38.1	142.4	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6099	"Tsu"	1933	10	2	15	29	21	33	NA	6.9	6.9	NA	NA	NA	NA	NA	"ECUADOR"	""	"ECUADOR"	-2	-81	160	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9232	"Tsu"	1933	12	12	14	11	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA"	-5	151	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
3528	"Tsu"	1934	1	15	8	43	25	35	8	8.1	8.1	7.8	NA	NA	NA	11	"NEPAL"	""	"NEPAL; INDIA:  BIHAR"	26.773	86.762	60	10600	4	NA	NA	NA	NA	NA	4	NA	4	NA	4	10600	4	NA	NA	NA	NA	NA	4	NA	4	NA	NA
3530	"Tsu"	1934	2	14	3	59	34	22	NA	7.9	7.9	NA	NA	NA	NA	NA	"PHILIPPINES"	""	"PHILIPPINES:  LUZON"	17.5	119	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
7100	"Tsu"	1934	6	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"ICELAND"	""	"ICELAND"	66	-18.25	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3534	"Tsu"	1934	7	18	1	36	24	60	NA	7.7	7.7	NA	NA	NA	NA	NA	"PANAMA"	""	"PANAMA-COSTA RICA"	8	-82.5	100	NA	NA	NA	NA	4	1	0.05	1	NA	NA	NA	NA	NA	NA	NA	NA	4	1	0.05	1	NA	2	NA	NA
3536	"Tsu"	1934	7	18	19	40	24	35	7.8	8.1	8.1	NA	NA	NA	NA	NA	"SOLOMON ISLANDS"	""	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS"	-11.907	166.731	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6101	"Tsu"	1934	7	21	6	18	23.3	35	7.1	7.2	7.2	NA	NA	NA	NA	NA	"SOLOMON ISLANDS"	""	"SOLOMON ISLANDS; NEW CALEDONIA"	-11.139	165.503	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3537	"Tsu"	1934	11	30	2	5	10	5	NA	7	7	NA	NA	NA	NA	NA	"MEXICO"	""	"MEXICO:  JALISCO"	18.5	-105.5	150	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA
5742	"Tsu"	1934	12	4	17	24	38	130	NA	6.9	6.9	NA	NA	NA	NA	NA	"CHILE"	""	"CHILE:  IQUIQUE, PISAGUA, SAPIGA, NEGRERO"	-19.5	-69.5	160	NA	NA	NA	NA	NA	2	NA	2	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	3	NA	NA
9900	"Tsu"	1934	12	12	14	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL"	-4.2	152.2	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3550	"Tsu"	1935	5	30	21	32	46	33	NA	7.5	7.5	NA	NA	NA	NA	10	"PAKISTAN"	""	"PAKISTAN:  QUETTA"	29.5	66.8	60	60000	4	NA	NA	NA	NA	25	4	NA	4	NA	4	60000	4	NA	NA	NA	NA	25	4	NA	4	NA	NA
6102	"Tsu"	1935	7	19	0	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN"	36.6	141.4	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3559	"Tsu"	1935	9	20	1	46	43.5	30	7.8	7.9	7.9	7.6	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  N-CENTRAL"	-3.824	141.416	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6104	"Tsu"	1935	10	12	16	45	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"SANRIKU, JAPAN"	39.9	143.7	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6105	"Tsu"	1935	10	18	0	11	NA	10	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"SANRIKU, JAPAN"	40.7	144.3	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6106	"Tsu"	1935	11	25	10	3	3	NA	NA	6.5	6.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  CELEBES SEA"	5.5	94	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8010	"Tsu"	1935	12	18	7	10	36	NA	NA	6	6	NA	NA	NA	NA	8	"CHINA"	""	"CHINA:  SICHUAN PROVINCE"	28.7	103.6	30	100	2	NA	NA	NA	NA	NA	2	NA	3	NA	NA	100	2	NA	NA	NA	NA	NA	2	NA	3	NA	NA
3567	"Tsu"	1935	12	28	2	35	22	33	NA	7.9	7.9	NA	NA	NA	NA	8	"INDONESIA"	""	"INDONESIA:  N SUMATERA:  BATU I,PADANG,SIBOLGA"	NA	98.25	170	NA	NA	NA	NA	NA	1	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	2	NA	NA
3572	"Tsu"	1936	4	1	2	9	15	60	NA	7.7	7.7	NA	NA	NA	NA	9	"INDONESIA"	""	"INDONESIA:  TALAUD ISLANDS"	4.5	126.5	170	NA	NA	NA	NA	3	1	NA	2	169	3	NA	NA	NA	NA	NA	NA	3	1	NA	2	169	3	NA	NA
6107	"Tsu"	1936	7	13	11	12	15	60	NA	7.3	7.3	NA	NA	NA	NA	NA	"CHILE"	""	"CHILE:  TALTAL"	-24.5	-70	160	1	1	NA	NA	40	1	NA	2	NA	3	NA	NA	1	1	NA	NA	40	1	NA	2	NA	3	NA	NA
3582	"Tsu"	1936	8	23	21	12	13	NA	NA	7.3	7.3	NA	NA	NA	NA	8	"INDONESIA"	""	"INDONESIA:  BANDA ACEH,LHOK SUKON,LHOKSEMAWE"	6.1	94.7	60	9	1	NA	NA	20	1	NA	2	NA	NA	NA	NA	9	1	NA	NA	20	1	NA	2	NA	NA	NA	NA
6108	"Tsu"	1936	11	2	20	46	NA	40	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"SANRIKU, JAPAN"	38.2	142.2	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3585	"Tsu"	1936	11	13	12	31	NA	NA	NA	NA	7.3	NA	NA	NA	7.3	10	"RUSSIA"	""	"RUSSIA:  NEAR KAMCHATKA"	55.2	164	50	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
10010	"Tsu"	1937	5	28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  KERAVIA, RABAUL, KOKOPO"	-4.271	152.203	170	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	507	3	NA	NA	NA	NA	NA	1	NA	1	NA	NA
3598	"Tsu"	1937	8	20	11	59	16	60	NA	7.5	7.5	NA	NA	NA	NA	8	"PHILIPPINES"	""	"PHILIPPINES:  LUZON"	14.5	121.5	170	1	1	NA	NA	200	3	NA	3	NA	3	NA	3	1	1	NA	NA	200	3	NA	3	NA	3	NA	NA
6109	"Tsu"	1937	9	21	21	2	NA	33	NA	NA	NA	NA	NA	NA	NA	NA	"RUSSIA"	""	"RUSSIA:  KAMCHATKA"	56	162.5	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6550	"Tsu"	1937	11	6	NA	NA	NA	33	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  NEW GUINEA:  FAKFAK"	-3	132.3	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3609	"Tsu"	1938	2	1	19	4	18	25	8.5	8.2	8.5	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  NEW GUINEA"	-5.25	130.5	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	24	1	8	1
6643	"Tsu"	1938	2	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  NEW GUINEA:  FAKFAK"	-3	132.3	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6110	"Tsu"	1938	3	6	1	56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA"	-5.1	153.1	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10022	"Tsu"	1938	3	22	15	22	14	16	NA	6.3	6.3	NA	NA	NA	NA	NA	"CANADA"	"BC"	""	52.2	-131.9	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3617	"Tsu"	1938	5	12	15	38	57	NA	NA	7.5	7.5	NA	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA"	-6	147.8	170	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	1
3619	"Tsu"	1938	5	19	17	8	21	NA	NA	7.6	7.6	NA	NA	NA	NA	9	"INDONESIA"	""	"INDONESIA:  SULAWESI ISLAND"	-1	120	170	NA	NA	NA	NA	NA	NA	NA	3	942	3	NA	NA	17	1	NA	NA	NA	NA	NA	NA	942	3	NA	NA
6586	"Tsu"	1938	5	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN TRENCH"	36.7	141.4	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6321	"Tsu"	1938	5	28	16	42	NA	NA	NA	6.1	6.1	NA	NA	NA	NA	NA	"JAPAN"	""	"E. HOKKAIDO ISLAND, JAPAN"	43.6	144.3	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	7	1	NA	NA
3621	"Tsu"	1938	6	10	9	53	44.6	35	7.6	7.7	7.7	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  SW RYUKYU ISLANDS"	25.208	125.115	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
3626	"Tsu"	1938	11	5	8	43	21	30	NA	7.7	7.7	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  NEAR E COAST HONSHU"	37.1	141.7	30	1	1	NA	NA	NA	NA	NA	1	20	1	NA	NA	1	1	NA	NA	NA	NA	NA	1	20	1	NA	NA
3627	"Tsu"	1938	11	5	10	50	15	30	NA	7.6	7.6	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  NEAR E COAST HONSHU"	37.2	141.7	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3628	"Tsu"	1938	11	6	8	53	53	0	NA	7.5	7.5	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  OFF EAST COAST HONSHU"	37.5	142.2	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9844	"Tsu"	1938	11	6	21	38	47	0	NA	7.1	7.1	NA	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  NEAR E COAST HONSHU"	37	141.7	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6632	"Tsu"	1938	11	9	2	22	NA	20	NA	NA	NA	NA	NA	NA	NA	NA	"JAPAN"	""	"SANRIKU, JAPAN"	37.6	141.2	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3629	"Tsu"	1938	11	10	20	18	41.2	25	8.2	8.3	8.3	8.2	NA	NA	NA	6	"USA"	"AK"	"ALASKA"	55.48	-158.37	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
